90.1,0.068,3.953,24900.06459
90.3,0.07,6.189,25321.67922
90.5,0.07,8.06,25978.90205
90.8,0.071,8.08,26797.33046
90.8,0.068,15.53,27094.9408
90.9,0.068,32.93,27925.76964
91.2,0.071,57.42,28595.3929
91.3,0.068,53.57,29103.81055
91.2,0.068,40.39,29364.21959
91.3,0.071,36.31,29686.63079
91.4,0.07,68.09,29959.44026
91.7,0.071,69.19,30740.66738
91.5,0.071,86.9,30877.07212
91.6,0.067,92.3,31348.28848
91.5,0.066,102.4,31497.09365
91.5,0.064,92.1,32451.9268
91.6,0.065,84.6,32724.73628
91.4,0.066,88.3,33146.35091
91.4,0.065,105.5,33865.57589
91.4,0.068,157.9,34274.7901
91.4,0.069,184.6,34287.19053
91,0.069,137,34398.7944
90.9,0.069,122,34671.60388
90.7,0.069,175.5,35167.6211
90.6,0.073,182.2,35291.6254
90.3,0.072,191.8,35638.83746
90.3,0.068,176.1,35849.64478
89.6,0.066,164.8,36382.86329
89.3,0.071,146.7,35700.83961
88.7,0.072,122.7,35700.83961
88.6,0.07,156.2,35626.43703
88.1,0.068,179.9,35502.43272
87.6,0.066,212.8,34870.01076
86.8,0.072,179,34398.7944
86.3,0.07,130.9,34510.39828
85,0.072,162.6,34287.19053
84.4,0.071,184.2,34039.18192
83.5,0.072,359.1,33679.56943
82.3,0.069,360.6,33617.56728
80.2,0.071,297.4,33741.57158
78.8,0.07,331.2,33654.76857
77.4,0.074,313.9,33468.76211
76.7,0.073,373.7,33753.97201
75.1,0.073,298.2,33605.16685
75.3,0.076,374,33220.7535
74.3,0.071,355.1,33133.95048
73.3,0.07,379.1,32538.72982
73.1,0.071,571,32687.53498
72,0.076,615.3,32588.33154
71,0.076,640.2,32575.93111
70.2,0.073,641.2,32538.72982
71,0.071,626.7,32166.7169
69.83,0.074,604.1,31484.69322
69.23,0.073,584.4,31472.29279
68.86,0.073,570.3,31497.09365
68.93,0.071,537.6,31633.49839
67.79,0.072,473,32079.91389
67.99,0.073,442.5,32203.91819
67.82,0.072,463.2,32079.91389
67.72,0.073,442.2,32129.51561
67.62,0.072,433,32241.11948
67.26,0.074,380.5,32203.91819
68.16,0.076,299.5,32575.93111
68.36,0.075,192.2,32600.73197
68.86,0.073,197.4,32836.34015
68.79,0.073,169,33195.95264
69.36,0.073,168.4,34448.39612
69.63,0.075,142.1,35440.43057
69.53,0.078,90.9,37275.69429
70.3,0.075,44.35,40475.00538
70.7,0.08,30.61,42533.47686
71.1,0.076,31.33,44492.74489
71.7,0.075,25.05,44988.76211
73,0.079,11.06,45050.76426
73.9,0.08,2.94,45187.169
74.6,0.076,0.749,45025.9634
75.4,0.086,0.115,44753.15393
75.4,0.079,0.126,44604.34876
74.5,0.072,0.126,44542.34661
74.6,0.069,0.1,44145.53283
74.6,0.068,0.096,44368.74058
74.6,0.069,0.089,43773.51991
74.1,0.068,0.108,43029.49408
73.9,0.071,0.159,42347.4704
73.2,0.07,0.133,42049.86006
72.7,0.072,0.152,41491.84069
72.6,0.069,0.133,40735.41442
73.5,0.074,0.111,40090.59203
75.1,0.07,0.141,39346.5662
77.5,0.07,0.141,39048.95587
79.1,0.071,0.163,37833.71367
80.2,0.07,0.222,36792.0775
80.9,0.073,0.156,35750.44133
81.6,0.071,0.159,34671.60388
82.1,0.071,0.204,33505.9634
82.6,0.07,0.159,32526.32939
82.9,0.075,0.204,31273.8859
83.1,0.069,0.156,30244.65016
83.2,0.068,0.174,29289.81701
83.2,0.066,0.141,28893.00323
83.3,0.064,0.193,28235.78041
83.3,0.069,0.174,27814.16577
83.2,0.07,0.137,27070.13994
83.2,0.076,0.122,26722.92788
83.2,0.076,0.145,26202.1098
83.3,0.076,0.241,25656.49085
83.5,0.077,0.197,25272.0775
83.6,0.073,0.182,24850.46286
84,0.073,0.167,24887.66416
84.4,0.077,0.189,24441.24865
84.7,0.079,0.137,24193.24004
84.8,0.073,0.159,24019.63402
85,0.069,0.174,24032.03445
85.1,0.069,0.159,23697.22282
85.2,0.068,0.237,23722.02368
85.3,0.067,0.167,23660.02153
85.7,0.069,0.137,23399.61249
85.9,0.068,0.167,23622.82024
86.3,0.072,0.204,23635.22067
86.5,0.074,0.193,23647.6211
86.8,0.066,0.126,23436.81378
87.1,0.064,0.174,23250.80732
87.3,0.065,0.197,23511.21636
87.6,0.068,0.159,23585.61895
87.8,0.067,0.2,23858.42842
88,0.067,0.145,23883.22928
87.9,0.069,0.226,24379.2465
87.8,0.067,0.167,25458.08396
88.2,0.072,0.152,25520.08611
88.4,0.072,0.204,24875.26372
88.7,0.067,0.163,24614.85468
89,0.065,0.156,24552.85253
89.4,0.065,0.148,24466.04952
89.4,0.068,0.167,23895.62971
89.5,0.066,0.174,23139.20344
89.7,0.069,0.197,22729.98924
89.6,0.068,0.148,22804.39182
89.3,0.068,0.208,23362.41119
89,0.072,0.152,23771.6254
88,0.07,0.2,23536.01722
87,0.068,0.182,23548.41765
85.8,0.066,0.193,23399.61249
86.2,0.068,0.356,23858.42842
86.8,0.072,2.006,24453.64909
86.6,0.071,7.4,25086.07104
86.3,0.069,10.16,25433.2831
86.3,0.068,10.83,25941.70075
86.1,0.069,18.08,26474.91927
86,0.068,30.52,27070.13994
86,0.072,41.48,27429.75242
86,0.071,39.46,27814.16577
86.2,0.071,40.91,28285.38213
86.1,0.07,89.8,28607.79333
85.7,0.071,110.7,29091.41012
84.9,0.074,115.3,29599.82777
84.4,0.072,100.4,30343.85361
84,0.072,111.5,31100.27987
83.9,0.069,111.5,31571.49623
83.7,0.068,89.7,31856.70614
83.7,0.069,22.03,32278.32078
84.4,0.07,21.58,32489.12809
84.4,0.071,63.88,33109.14962
84,0.072,102.3,33716.77072
82.5,0.072,90.4,33890.37675
80.7,0.074,96.5,34373.99354
79.9,0.071,142.3,34225.18837
78.6,0.071,145.6,34646.80301
78.8,0.071,64.03,34894.81163
79.5,0.071,57.01,35031.21636
79.4,0.071,105.6,35204.82239
79.9,0.072,53.18,35676.03875
80.1,0.07,63.78,35552.03445
80.2,0.069,92.8,35440.43057
80.1,0.066,64.72,35006.4155
79.7,0.069,44.45,35440.43057
79.9,0.067,49.36,34535.19914
80,0.07,76,35118.01938
79,0.073,87.5,35266.82454
77.9,0.07,68,35130.41981
77.4,0.074,87.9,35031.21636
76.1,0.07,177.8,35093.21851
74.9,0.07,222.1,34832.80947
74.1,0.073,195.3,34659.20344
74.3,0.071,247,34510.39828
74.5,0.071,183.9,34299.59096
74.2,0.072,120.3,33964.77933
74.8,0.07,85.6,33828.3746
74.6,0.073,103,33853.17546
73.8,0.072,104.3,33481.16254
73.4,0.074,136.9,33295.15608
73.4,0.071,169.3,33245.55436
73.1,0.07,144.7,33245.55436
72.8,0.071,87.6,32923.14316
73.2,0.072,61.6,32737.13671
73.5,0.072,67.62,33022.34661
73.2,0.071,147.9,32885.94187
71.6,0.073,238.3,32836.34015
69.66,0.074,185.4,32377.52422
69.13,0.074,207.3,32055.11302
68.62,0.071,123.2,32551.13025
68.86,0.073,99.4,32117.11518
68.96,0.073,103.7,32067.51346
68.16,0.072,157.1,32017.91173
67.22,0.072,174.7,32265.92034
66.79,0.074,181.8,32613.1324
66.52,0.076,167.5,32712.33584
64.99,0.074,154,32761.93757
64.99,0.074,138.9,32538.72982
65.39,0.074,103.2,32724.73628
65.65,0.073,89.5,33245.55436
66.05,0.075,81.4,34448.39612
67.72,0.072,76.2,35341.22713
69.06,0.071,42.29,36903.68138
69.99,0.073,19.92,39817.78256
70.6,0.072,14.88,42595.47901
71.3,0.074,12.25,44281.93757
72.1,0.072,7.9,44852.35737
72.3,0.069,5.292,44963.96125
71.1,0.068,3.011,44988.76211
70.6,0.069,0.597,44802.75565
70.9,0.073,0.152,44765.55436
70.7,0.073,0.082,44715.95264
71.2,0.072,0.156,44641.55005
72.1,0.07,0.096,44306.73843
72.5,0.07,0.108,44071.13025
72.4,0.069,0.156,43897.52422
72.8,0.072,0.152,43475.90958
72.8,0.073,0.148,43252.70183
72.5,0.066,0.148,42409.47255
72.2,0.069,0.119,41615.84499
72.1,0.071,0.089,40995.82347
72,0.073,0.156,40425.40366
72,0.073,0.145,39507.7718
71.7,0.072,0.115,38949.75242
71.3,0.072,0.074,37746.91066
72.2,0.073,0.137,36407.66416
73.1,0.072,0.108,35366.02799
73.3,0.073,0.093,34088.78364
73.1,0.072,0.13,32972.74489
72.4,0.067,0.115,32067.51346
71.9,0.074,0.093,31298.68676
70.8,0.073,0.133,30616.66308
69.26,0.073,0.122,29971.84069
69.59,0.073,0.119,29277.41658
70.6,0.072,0.122,28694.59634
71,0.073,0.122,28000.17223
70.9,0.069,0.108,27305.74812
70.6,0.07,0.137,26611.324
71,0.072,0.104,26363.31539
69.69,0.073,0.148,25805.29602
68.59,0.071,0.122,25408.48224
68.12,0.077,0.122,25148.0732
67.69,0.073,0.119,24999.26803
67.79,0.073,0.13,24577.65339
68.02,0.075,0.115,24218.0409
68.12,0.078,0.133,23945.23143
67.42,0.075,0.193,23511.21636
67.09,0.072,0.115,23709.62325
67.62,0.073,0.096,23722.02368
67.59,0.074,0.145,23573.21851
66.89,0.073,0.108,23424.41335
69.36,0.072,0.152,23548.41765
71.2,0.074,0.152,23672.42196
71.9,0.075,0.122,23288.00861
71.9,0.076,0.193,23164.00431
72.7,0.07,0.133,23362.41119
73.5,0.074,0.108,23374.81163
73.7,0.071,0.159,23734.42411
73.3,0.077,0.193,23932.831
72.2,0.069,0.182,23920.43057
71.2,0.072,0.145,24131.23789
71.2,0.074,0.248,24974.46717
71.1,0.077,0.133,24862.86329
69.66,0.075,0.148,24590.05382
70.3,0.073,0.189,24205.64047
71.7,0.074,0.145,24602.45425
71.8,0.072,0.156,24180.83961
69.99,0.074,0.141,23585.61895
69.03,0.075,0.122,22829.19268
68.86,0.073,0.137,22382.77718
68.72,0.073,0.104,22729.98924
67.36,0.073,0.119,23337.61033
66.72,0.071,0.126,23647.6211
66.39,0.075,0.108,23672.42196
66.92,0.072,0.171,23436.81378
66.96,0.072,0.341,23585.61895
67.22,0.071,2.162,24366.84607
69.26,0.072,5.892,24986.8676
70,0.072,3.916,25185.27449
71.7,0.072,4.194,25420.88267
73.6,0.072,5.514,26189.70936
74,0.074,7.52,26598.92357
75,0.072,9.14,26648.5253
74.4,0.072,17.72,26958.53606
72.6,0.074,13.22,27826.5662
74.7,0.074,11.72,28731.79763
75,0.074,15,29004.6071
75.8,0.069,22.4,30033.84284
77.2,0.072,34.74,30852.27126
78.3,0.071,38.68,31422.69107
78.2,0.072,68.1,32030.31216
76,0.076,60.97,32377.52422
76.7,0.072,54.72,32923.14316
77.1,0.075,101.6,33419.16039
76.8,0.072,56.86,33592.76642
77.8,0.073,46.15,33654.76857
78.5,0.073,38.98,33840.77503
78.7,0.071,51.1,34138.38536
78.6,0.072,56.53,34262.38967
77.5,0.073,53.91,34634.40258
76.6,0.072,54.6,34845.2099
75.9,0.074,77.1,35142.82024
75.7,0.073,98.1,35750.44133
73.2,0.077,129.3,35824.84392
72,0.074,104,35911.64693
73.1,0.075,62.76,36345.662
72.4,0.072,66.28,36320.86114
72.3,0.073,136.4,36134.85468
71.7,0.075,109.4,36246.45856
71.9,0.074,77.2,36234.05813
70.2,0.075,126.4,35948.84822
65.95,0.075,121.7,35614.0366
65.79,0.075,126.9,35378.42842
67.49,0.075,92.1,35242.02368
68.76,0.075,77.9,35204.82239
70.4,0.073,57.09,35056.01722
70.5,0.072,69.31,34956.81378
70.1,0.075,60.06,34411.19483
71,0.073,47.58,34076.38321
73.1,0.073,46.79,33927.57804
74.2,0.071,51.4,34113.5845
74.9,0.07,52.87,33877.97632
76.7,0.071,73.2,33865.57589
76.8,0.07,59.67,33753.97201
77,0.073,47.6,33493.56297
76.8,0.072,40.58,33282.75565
76.7,0.073,44.52,33344.7578
77.3,0.073,51.06,33183.55221
80.1,0.073,47.52,33245.55436
81.5,0.072,53.24,33109.14962
81.9,0.072,59.92,32439.52637
81.6,0.074,54.96,32092.31432
81.7,0.073,57.42,32141.91604
81.9,0.071,52.35,32489.12809
82.3,0.07,59.45,32352.72336
83.6,0.07,71,32365.12379
84.2,0.072,75.3,32191.51776
84.2,0.071,72,32315.52207
84.1,0.071,61.04,32836.34015
84.2,0.072,55.74,32923.14316
84.5,0.07,66.11,33009.94618
85,0.07,53.69,33195.95264
85.4,0.073,29.81,33146.35091
85.8,0.071,24.57,33890.37675
85.9,0.072,16.09,34721.2056
85.8,0.071,18.31,35986.04952
85.7,0.072,14.38,37536.10334
85.8,0.07,12.77,40524.6071
85.9,0.071,11.06,42955.0915
86,0.07,7.21,44852.35737
86,0.071,7.43,45373.17546
86.2,0.074,1.621,45261.57158
86.1,0.072,0.834,45100.36598
85.5,0.07,0.508,45112.76642
84.6,0.071,0.178,44901.9591
84.5,0.073,0.104,44976.36168
84.6,0.069,0.108,44976.36168
84.2,0.071,0.148,44567.14747
84.2,0.072,0.148,44343.93972
83.8,0.073,0.145,43785.92034
83.7,0.071,0.104,43041.89451
83.1,0.07,0.137,42831.08719
82.7,0.072,0.152,42521.07643
82,0.07,0.148,42087.06136
81.7,0.071,0.108,41293.4338
82,0.072,0.126,40648.61141
82.2,0.072,0.137,40102.99247
82.3,0.072,0.122,39197.76103
82.5,0.071,0.089,38019.72013
82.8,0.07,0.137,37139.28956
83.4,0.072,0.141,36023.25081
83.6,0.073,0.145,35056.01722
83.5,0.072,0.104,34101.18407
83.4,0.07,0.122,33146.35091
83.4,0.072,0.148,31893.90743
83.4,0.072,0.126,31174.68245
83,0.072,0.145,30492.65877
82.2,0.07,0.159,29761.03337
81.7,0.072,0.089,28955.00538
81.6,0.071,0.141,28347.38428
82.1,0.075,0.074,27702.56189
82.6,0.07,0.137,27144.54252
82.5,0.07,0.145,26524.52099
82.5,0.068,0.148,26239.31109
82.7,0.07,0.141,25780.49516
83.3,0.071,0.167,25185.27449
83.4,0.069,0.159,24838.06243
83.5,0.07,0.145,24763.65985
83.4,0.072,0.134,24540.4521
83.5,0.07,0.156,24366.84607
83.6,0.07,0.148,23883.22928
83.4,0.068,0.126,23771.6254
83.3,0.069,0.119,23672.42196
83.1,0.068,0.163,23573.21851
83.1,0.068,0.122,23709.62325
83.5,0.062,0.163,23759.22497
84.1,2.654,0.137,23635.22067
84.2,4.923,0.119,23548.41765
84,4.918,0.137,23560.81808
83.6,4.919,0.137,23821.22713
83.8,4.919,0.134,23821.22713
84.1,4.924,0.159,23709.62325
84.7,4.924,0.148,23846.02799
85.1,4.916,0.208,24143.63832
85.1,4.923,0.171,24379.2465
84.9,4.923,0.159,25358.88052
84.2,4.926,0.122,24937.26588
84.7,4.923,0.171,24478.44995
85.3,4.925,0.163,24466.04952
85.8,4.921,0.174,24329.64478
86.1,4.921,0.171,24416.44779
86.4,4.927,0.185,23573.21851
86.9,4.919,0.152,23077.20129
87.5,4.924,0.211,22816.79225
88,4.924,0.167,22779.59096
88.2,4.921,0.163,23635.22067
88.2,4.919,0.171,23833.62756
88.1,4.923,0.171,23598.01938
88.4,4.921,0.248,23498.81593
88.5,4.916,0.415,23412.01292
88.9,4.924,0.853,23660.02153
88.9,4.918,2.225,24441.24865
89,4.922,4.202,24652.05597
89.1,4.926,5.786,24366.84607
89.1,4.922,6.142,25482.88482
89.4,4.922,7.74,26195.90958
89.5,4.922,12.39,26915.13455
89.5,4.921,13.78,28105.57589
89.7,4.926,16.29,28924.00431
89.7,4.925,17.83,30914.27341
89.7,4.924,23.85,30920.47363
89.6,4.921,30.01,31236.68461
89.5,4.919,26.4,31273.8859
89.4,4.923,35.03,31608.69752
89.4,4.92,30.99,32551.13025
89.6,4.921,34.71,33567.96555
89.6,4.922,40.43,34026.78149
89.7,4.922,45.73,34801.8084
89.5,4.917,49.03,35291.6254
89.4,4.923,55.99,35527.23358
89.3,3.076,49.32,35948.84822
89.2,0.071,60.72,36004.65016
88.9,0.069,60.55,35775.2422
88.5,0.07,63.36,36438.66523
88.2,0.068,69.18,36444.86545
88,0.07,60.56,36674.27341
87.9,0.073,57.07,37188.89128
87.6,0.071,61.98,37238.493
87.3,0.07,71.5,37095.88805
87.1,0.069,70.1,37120.68891
87.2,0.068,65.52,34882.41119
87.3,0.068,83.4,34677.80409
87.1,0.071,92.8,34187.98708
87.1,0.07,85.4,33766.37244
86.9,0.07,93.6,33214.55328
86.5,0.068,94.1,33003.74596
86.3,0.073,83.2,33059.5479
86.4,0.07,73.9,33288.95587
86.5,0.067,68.22,33319.95694
86.7,0.072,59.36,33121.55005
86.8,0.07,53.5,33078.14855
86.9,0.07,55.13,33003.74596
86.8,0.071,60.83,32960.34446
86.7,0.069,63.82,32656.53391
86.9,0.07,74.2,32526.32939
87,0.07,74.2,32321.72228
87,0.069,61.27,32048.91281
86.8,0.069,53.78,31838.10549
86.9,0.069,57.53,31819.50484
86.9,0.072,64.41,31924.9085
87,0.071,64.93,31869.10657
86.8,0.069,50.4,31850.50592
86.9,0.069,50.52,31689.30032
87.1,0.07,57.02,31571.49623
87.1,0.07,50.13,31652.09903
87,0.071,44.08,31825.70506
86.9,0.071,38.8,31738.90205
86.9,0.07,45.8,31769.90312
87,0.07,47.36,31720.3014
86.9,0.07,46.64,31559.0958
86.9,0.07,37.87,31670.69968
87,0.069,34.92,31707.90097
86.9,0.07,30.29,31521.89451
86.9,0.071,23.01,31559.0958
87,0.069,22.09,31962.1098
87,0.069,25.97,32135.71582
87,0.07,22.45,31893.90743
87,0.07,24.42,32216.31862
86.8,0.07,37.02,33195.95264
86.8,0.071,47.18,34119.78471
86.6,0.072,45.68,35471.43165
86,0.071,42.42,38236.72766
85.7,0.073,31.24,41132.2282
85.1,0.071,18.19,42601.67922
84.5,0.067,7.84,43265.10226
84.3,0.07,2.804,43940.92573
84.2,0.069,0.946,43705.31755
84.1,0.068,0.341,43432.50807
83.7,0.068,0.241,43382.90635
83.5,0.073,0.178,43488.31001
83.1,0.07,0.174,43451.10872
82.8,0.072,0.159,43680.51668
82.5,0.067,0.2,43829.32185
82.5,0.07,0.145,43327.10441
82.4,0.07,0.2,42657.48116
82.4,0.071,0.145,42341.27018
82.3,0.072,0.178,41491.84069
82.7,0.072,0.204,41392.63724
82.8,0.07,0.122,40586.60926
82.7,0.072,0.178,40084.39182
82.3,0.07,0.141,40121.59311
82.1,0.07,0.193,40047.19053
82.2,0.071,0.119,38484.73628
82.5,0.073,0.152,37374.89774
83.2,0.071,0.182,36432.46502
83.9,0.071,0.197,35415.62971
84.3,0.07,0.167,34225.18837
84.6,0.07,0.189,33177.35199
84.9,0.072,0.2,32253.51991
85,0.072,0.204,31342.08827
85.6,0.07,0.152,30288.05167
85.9,0.07,0.141,29649.42949
86.2,0.071,0.185,28942.60495
86.5,0.071,0.174,28390.78579
86.8,0.07,0.171,28018.77287
87.3,0.071,0.152,27442.15285
87.7,0.069,0.182,26884.13348
87.8,0.07,0.189,26419.11733
87.9,0.069,0.185,25898.29925
88,0.069,0.167,25532.48654
88.1,0.068,0.2,25247.27664
88.3,0.068,0.193,24955.86652
88.5,0.069,0.174,24906.2648
88.7,0.068,0.189,24676.85684
88.8,0.067,0.197,24472.24973
88.9,0.068,0.182,24193.24004
89,0.07,0.174,23870.82885
89.1,0.071,0.148,23870.82885
89.2,0.071,0.159,23771.6254
89.3,0.071,0.219,23691.0226
89.5,0.07,0.204,23846.02799
89.5,0.07,0.208,23901.82992
89.6,0.07,0.156,23895.62971
89.7,0.069,0.197,23994.83315
89.8,0.071,0.215,24007.23358
90,0.068,0.182,23895.62971
90.2,0.068,0.193,24050.63509
90.3,0.069,0.182,24180.83961
90.4,0.068,0.2,24844.26265
90.5,0.065,0.2,25532.48654
90.5,0.066,0.208,25017.86868
90.5,0.066,0.197,24900.06459
90.4,0.068,0.137,24695.45748
90.4,0.069,0.197,24416.44779
90.3,0.067,0.241,24354.44564
90.2,0.07,0.185,23455.41442
90.1,0.069,0.171,22271.1733
90.1,0.069,0.237,21179.93541
90,0.069,0.208,21520.94726
89.9,0.069,0.219,21744.15501
89.8,0.066,0.141,22010.76426
89.8,0.069,0.245,22227.7718
89.8,0.068,0.234,22271.1733
89.8,0.07,0.467,22382.77718
89.8,0.066,1.606,22866.39397
89.7,0.067,1.547,23505.01615
89.7,0.067,2.429,23790.22605
89.6,0.07,5.163,24404.04736
89.7,0.066,5.37,24968.26695
89.7,0.071,18.18,25284.47793
89.7,0.068,54.51,26183.50915
89.8,0.067,61.32,26952.33584
89.9,0.066,34.87,27820.36598
89.9,0.069,20.52,28241.98062
89.8,0.065,41.27,29134.81163
89.8,0.066,46.32,29395.22067
89.7,0.064,38.69,29792.03445
89.7,0.065,26.65,30362.45425
89.8,0.065,30.19,31286.28633
89.7,0.063,43.91,31763.70291
89.8,0.062,29.5,32079.91389
89.8,0.061,39.8,32290.72121
89.9,0.058,62.03,32588.33154
89.8,0.057,47.03,33140.1507
89.9,0.053,53.54,33710.57051
90,0.065,65.81,33822.17438
90,0.069,73.4,34175.58665
90,0.068,67.72,34008.18084
89.9,0.069,73.1,34311.99139
90,0.067,82.9,34764.6071
90,0.07,93.4,34777.00753
90,0.069,83.8,34516.59849
90,0.066,102.7,34839.00969
90,0.068,105.2,34801.8084
90,0.069,101.4,34820.40904
89.9,0.066,99,34516.59849
89.8,0.067,105.3,34107.38428
89.8,0.067,128.1,34460.79656
90,0.067,117.8,34479.3972
90,0.069,117.4,34510.39828
90.1,0.068,95.5,34454.59634
90,0.068,110.6,34380.19376
90.1,0.066,106.6,34169.38644
90.1,0.069,106.1,33952.3789
89.9,0.068,128.7,34156.98601
89.8,0.069,130.2,33667.169
89.6,0.068,103.1,33617.56728
89.3,0.067,76.1,33673.36921
89.2,0.071,78.5,33437.76103
89,0.07,100.9,33301.3563
88.9,0.071,93.8,32644.13348
88.7,0.072,100.4,32253.51991
88.6,0.071,77.8,32179.11733
88.5,0.07,62.82,32073.71367
88.6,0.07,52.05,31633.49839
88.7,0.069,40.24,31658.29925
88.7,0.072,64.52,31807.10441
88.8,0.071,68.18,31497.09365
88.8,0.071,71.1,31391.68999
89,0.072,74.8,31280.08611
89.2,0.07,67.37,31112.6803
89.4,0.069,55.37,31249.08504
89.5,0.07,47.13,31106.48009
89.5,0.069,42.6,30970.07535
89.7,0.068,45.12,30982.47578
89.9,0.071,40.68,31273.8859
90,0.071,43.72,31193.2831
90,0.069,44.82,31056.87836
90.2,0.07,48.84,31317.28741
90.2,0.067,49.13,31658.29925
90.3,0.069,40.96,31875.30678
90.3,0.068,36.34,32315.52207
90.3,0.07,26.26,33022.34661
90.3,0.069,24.1,33977.17976
90.2,0.07,20.82,35545.83423
90,0.07,16.87,37883.31539
89.9,0.071,12.08,41020.62433
89.9,0.069,7.04,42353.67061
89.9,0.069,5.589,42824.88698
89.8,0.07,4.046,42930.29064
89.9,0.07,1.984,43072.89559
89.9,0.069,0.523,43358.10549
90,0.07,0.226,43401.507
90,0.069,0.178,43327.10441
90.1,0.069,0.141,43153.49839
90.1,0.069,0.197,43029.49408
90.2,0.067,0.185,43097.69645
90.1,0.07,0.197,42521.07643
90.2,0.068,0.137,42130.46286
90.1,0.069,0.163,42012.65877
90,0.068,0.134,41529.04198
90,0.067,0.156,41293.4338
90,0.069,0.108,40778.81593
89.9,0.069,0.134,40413.00323
89.8,0.073,0.189,39941.78687
89.7,0.071,0.122,39061.3563
89.7,0.07,0.178,38366.93219
89.7,0.071,0.159,37498.90205
89.5,0.073,0.159,36748.676
89.4,0.073,0.182,36017.05059
89.4,0.072,0.211,35136.62002
89.5,0.068,0.185,34423.59526
89.4,0.067,0.145,33047.14747
89.5,0.07,0.163,32141.91604
89.7,0.069,0.145,31311.08719
89.8,0.068,0.204,30362.45425
90,0.068,0.163,29469.62325
90,0.065,0.119,28706.99677
90.2,0.068,0.156,27832.76642
90.3,0.07,0.163,27423.55221
90.3,0.07,0.122,26865.53283
90.4,0.07,0.171,26406.7169
90.5,0.069,0.189,25991.30248
90.5,0.07,0.148,25644.09042
90.6,0.07,0.182,25303.07858
90.6,0.071,0.156,25098.47147
90.5,0.069,0.182,24546.65231
90.5,0.07,0.141,24348.24543
90.5,0.07,0.159,24224.24112
90.5,0.07,0.159,23926.63079
90.4,0.071,0.152,23808.8267
90.3,0.068,0.174,23784.02583
90.2,0.069,0.111,23771.6254
90.1,0.069,0.174,23449.21421
89.8,0.068,0.122,23412.01292
89.5,0.067,0.13,23356.21098
89.2,0.069,0.152,23126.80301
89.1,0.068,0.178,23108.20237
89,0.069,0.159,23281.8084
89.2,0.069,0.148,23139.20344
89.2,0.069,0.141,23399.61249
89.2,0.07,0.152,23505.01615
89.3,0.07,0.126,24249.04198
89.3,0.068,0.156,24608.65447
89.3,0.069,0.13,24472.24973
89.3,0.067,0.137,23759.22497
89.5,0.068,0.159,23635.22067
89.3,0.067,0.093,23368.61141
89.4,0.069,0.137,22959.3972
89.5,0.068,0.171,21806.15716
89.7,0.069,0.189,20758.32078
89.7,0.069,0.119,20175.50054
89.9,0.07,0.137,20008.09473
89.9,0.071,0.115,20008.09473
90,0.07,0.134,19803.48762
90.1,0.067,0.148,19921.29171
90.3,0.068,0.211,20274.70398
90.4,0.068,0.36,20485.5113
90.4,0.069,0.564,20702.51884
90.5,0.067,1.409,20801.72228
90.5,0.068,3.063,21378.3423
90.5,0.067,7.44,21725.55436
90.4,0.068,6.917,21899.16039
90.3,0.068,11.04,23350.01076
90.2,0.068,19,24168.43918
90.1,0.068,27.07,24831.86222
90.1,0.068,19.22,25619.28956
90.1,0.069,20.17,26357.11518
90,0.069,18.82,26946.13563
90,0.069,27.07,27237.54575
89.8,0.067,30.96,27609.55867
89.5,0.072,34.92,27925.76964
89.3,0.068,48.05,28682.19591
88.9,0.071,79.8,28948.80517
88.2,0.07,144.5,29556.42626
87.5,0.071,147.7,30027.64263
86.6,0.072,196.5,30771.66846
85.7,0.071,191.9,30133.04629
85.4,0.072,172.1,30058.6437
84.2,0.069,158.2,30170.24758
83.5,0.074,153.4,30579.46179
83.1,0.075,152.8,30852.27126
83,0.073,157.3,30877.07212
82.3,0.07,152.3,30970.07535
82.2,0.068,180.5,31335.88805
82.4,0.072,227.8,31521.89451
82.7,0.073,269.8,31565.29602
82,0.07,289.2,31546.69537
81.9,0.072,279.6,31366.88913
82.2,0.071,262.2,31534.29494
82.2,0.07,263.5,31484.69322
82.5,0.069,275.7,31974.51023
83.1,0.073,255.6,32073.71367
83,0.07,219.5,32241.11948
82,0.069,225.1,32104.71475
81.9,0.071,220.1,32166.7169
81.8,0.068,312.4,31980.71044
81.9,0.07,312.3,32036.51238
82.1,0.07,314.6,31838.10549
82.5,0.07,324,31707.90097
82.5,0.075,315.3,31503.29386
82.7,0.073,315.2,31211.88375
82.1,0.074,266.7,31100.27987
82.3,0.072,246.3,30728.26695
82.7,0.075,287.2,30387.25511
82.9,0.075,321.3,30108.24543
82.8,0.073,339.4,29674.23036
82.9,0.073,338.9,29723.83208
83,0.071,311.3,29643.22928
82,0.073,308.8,29500.62433
81.7,0.07,259.1,29376.62002
81.7,0.07,262.8,29165.8127
81.2,0.076,237.8,29085.2099
81.3,0.074,254.7,28775.19914
81.2,0.076,281.2,28669.79548
81,0.074,315.4,28893.00323
80.5,0.075,286.4,29141.01184
80.7,0.071,220.6,29277.41658
80.2,0.071,175.8,29686.63079
79.6,0.071,165.4,30275.65124
79.6,0.071,162.4,30486.45856
79.9,0.07,181.2,30784.06889
79.8,0.073,174.3,30976.27557
79.1,0.074,159.5,31168.48224
79.3,0.074,126.6,31410.29064
80.5,0.07,163.2,32284.52099
81.2,0.072,163,33319.95694
81.1,0.074,162.1,34181.78687
81,0.072,87.9,35384.62863
81.9,0.071,70.2,37275.69429
81.9,0.065,60.38,39755.78041
